Power,p2,m_gas
154.4,1.15,49212
154.3,1.15,49303
154.4,1.15,49210
154.2,1.15,49334
154.1,1.15,49282
154.4,1.15,49208
154.3,1.15,49270
153.7,1.15,49208
153.8,1.15,49331
154.4,1.15,49165
154.6,1.15,49354
154.5,1.15,49272
154.3,1.15,49362
154.1,1.15,49389
154.6,1.15,49282
154.0,1.15,49371
154.1,1.15,49282
153.7,1.15,49340
154.6,1.15,49299
154.7,1.15,49333
154.2,1.15,49377
154.5,1.15,49256
154.2,1.15,49308
154.2,1.15,49267
154.3,1.15,49347
154.5,1.15,49358
153.9,1.15,49298
154.1,1.15,49329
154.3,1.15,49383
154.1,1.15,49306
154.6,1.15,49239
154.1,1.15,49370
154.6,1.15,49274
154.3,1.15,49333
154.2,1.15,49193
154.3,1.15,49332
154.6,1.15,49299
155.0,1.15,49308
154.3,1.15,49363
154.3,1.15,49259
154.1,1.15,49301
154.4,1.15,49196
154.1,1.15,49312
154.4,1.15,49241
154.5,1.15,49289
154.2,1.15,49370
154.5,1.15,49388
154.4,1.15,49365
154.8,1.15,49284
154.9,1.15,49263
154.6,1.15,49332
154.3,1.15,49293
154.2,1.15,49260
155.0,1.15,49424
154.4,1.15,49430
154.6,1.15,49329
154.5,1.15,49318
154.5,1.15,49143
154.2,1.15,49323
154.3,1.15,49323
154.2,1.15,49300
154.4,1.15,49280
153.9,1.15,49303
154.3,1.15,49331
154.3,1.15,49277
154.6,1.15,49356
154.8,1.15,49272
154.5,1.15,49358
154.6,1.15,49286
154.6,1.15,49419
154.5,1.15,49379
154.6,1.15,49375
154.5,1.15,49219
154.9,1.15,49280
154.4,1.15,49398
154.1,1.15,49325
154.0,1.15,49397
154.8,1.15,49256
154.8,1.15,49347
154.3,1.15,49325
154.6,1.15,49257
154.4,1.15,49403
154.3,1.15,49332
154.4,1.15,49320
154.7,1.15,49278
154.0,1.15,49307
154.2,1.15,49284
154.7,1.15,49303
154.2,1.15,49310
154.3,1.15,49227
154.4,1.15,49397
154.5,1.15,49304
154.4,1.15,49346
154.4,1.15,49304
154.6,1.15,49344
154.5,1.15,49350
154.9,1.15,49252
154.0,1.15,49436
154.5,1.15,49438
153.9,1.15,49359
154.6,1.15,49341
154.1,1.15,49387
154.6,1.15,49300
154.5,1.15,49288
154.4,1.15,49295
154.0,1.15,49250
154.3,1.15,49296
154.3,1.15,49325
154.7,1.15,49431
154.5,1.15,49368
154.6,1.15,49341
154.5,1.15,49301
154.2,1.15,49236
154.5,1.15,49285
154.8,1.15,49279
154.3,1.15,49417
154.5,1.15,49394
154.3,1.15,49359
154.5,1.15,49322
155.1,1.15,49335
154.0,1.15,49498
154.6,1.15,49292
154.1,1.15,49367
154.2,1.15,49326
154.4,1.15,49342
154.5,1.15,49311
154.2,1.15,49354
154.1,1.15,49337
154.2,1.15,49227
154.3,1.15,49385
154.8,1.15,49339
154.5,1.15,49453
154.0,1.15,49341
154.7,1.15,49262
154.3,1.15,49360
154.8,1.15,49213
154.3,1.15,49349
154.4,1.15,49348
154.6,1.15,49459
154.2,1.15,49324
154.8,1.15,49338
154.4,1.15,49328
154.6,1.15,49292
154.5,1.15,49286
154.4,1.15,49213
154.4,1.15,49314
154.5,1.15,49352
153.9,1.15,49429
154.3,1.15,49301
154.2,1.15,49322
154.8,1.15,49382
154.8,1.15,49300
154.3,1.15,49364
154.3,1.15,49208
154.5,1.15,49357
154.0,1.15,49473
154.1,1.15,49394
154.2,1.15,49287
154.5,1.15,49247
154.1,1.15,49294
154.6,1.15,49335
154.7,1.15,49252
154.1,1.15,49330
154.5,1.15,49326
154.5,1.15,49306
154.1,1.15,49229
154.8,1.15,49355
154.3,1.15,49320
154.4,1.15,49338
154.0,1.15,49285
154.8,1.15,49333
154.0,1.15,49315
154.3,1.15,49274
154.4,1.15,49272
154.2,1.15,49291
154.7,1.15,49302
155.1,1.15,49316
154.1,1.15,49629
154.6,1.15,49392
154.4,1.15,49367
154.7,1.15,49399
154.4,1.15,49302
154.0,1.15,49366
154.4,1.15,49259
154.4,1.15,49368
154.3,1.15,49282
154.3,1.15,49403
154.2,1.15,49296
154.4,1.15,49325
154.2,1.15,49293
154.3,1.15,49365
154.3,1.15,49333
154.2,1.15,49321
154.8,1.15,49359
153.9,1.15,49352
154.2,1.15,49327
154.8,1.15,49298
154.7,1.15,49231
154.9,1.15,49400
153.6,1.15,49324
154.2,1.15,49308
154.7,1.15,49357
154.2,1.15,49300
154.3,1.15,49389
154.2,1.15,49277
154.1,1.15,49321
154.6,1.15,49289
154.3,1.15,49390
154.4,1.15,49320
154.1,1.15,49254
154.6,1.15,49333
154.1,1.15,49315
154.3,1.15,49304
154.3,1.15,49248
154.3,1.15,49371
154.5,1.15,49324
154.1,1.15,49368
154.2,1.15,49219
155.0,1.15,49312
154.8,1.15,49242
154.4,1.15,49308
154.1,1.15,49245
155.0,1.15,49252
154.7,1.15,49332
154.4,1.15,49339
154.5,1.15,49273
154.2,1.15,49287
154.2,1.15,49173
155.0,1.15,49317
154.5,1.15,49384
154.7,1.15,49376
154.5,1.15,49374
154.3,1.15,49355
154.1,1.15,49329
154.6,1.15,49375
154.3,1.15,49317
154.5,1.15,49359
154.3,1.15,49332
154.6,1.15,49301
154.2,1.15,49397
154.8,1.15,49309
154.5,1.15,49287
154.5,1.15,49313
154.8,1.15,49235
154.4,1.15,49473
154.0,1.15,49344
154.9,1.15,49284
154.3,1.15,49333
154.9,1.15,49112
154.3,1.15,49336
154.2,1.15,49205
154.0,1.15,49327
154.2,1.15,49287
154.1,1.15,49380
154.5,1.15,49326
154.5,1.15,49340
153.9,1.15,49356
154.7,1.15,49309
154.3,1.15,49461
154.6,1.15,49326
154.2,1.15,49306
154.8,1.15,49332
154.2,1.15,49277
154.2,1.15,49341
154.3,1.15,49287
154.2,1.15,49342
155.0,1.15,49282
154.5,1.15,49325
154.3,1.15,49316
154.3,1.15,49305
154.4,1.15,49370
154.5,1.15,49266
154.3,1.15,49383
154.7,1.15,49243
154.6,1.15,49406
154.6,1.15,49411
154.4,1.15,49372
154.8,1.15,49310
154.3,1.15,49271
154.3,1.15,49369
154.7,1.15,49310
154.1,1.15,49431
154.7,1.15,49327
154.5,1.15,49303
154.7,1.15,49298
154.0,1.15,49319
154.8,1.15,49302
154.5,1.15,49266
154.7,1.15,49337
154.5,1.15,49412
154.9,1.15,49274
154.6,1.15,49340
154.3,1.15,49250
154.3,1.15,49293
154.8,1.15,49238
155.0,1.15,49449
154.6,1.15,49266
155.2,1.15,49315
155.1,1.15,49357
154.8,1.15,49309
155.3,1.15,49276
154.8,1.15,49317
154.2,1.15,49389
154.8,1.15,49262
154.3,1.15,49288
154.4,1.15,49340
154.9,1.15,49218
154.6,1.15,49319
154.7,1.15,49260
154.7,1.15,49389
154.5,1.15,49273
154.9,1.15,49326
154.2,1.15,49376
154.3,1.15,49361
154.2,1.15,49320
154.8,1.15,49139
155.1,1.15,49418
154.3,1.15,49378
154.5,1.15,49400
154.7,1.15,49318
154.8,1.15,49349
154.6,1.15,49285
154.3,1.15,49234
154.4,1.15,49344
154.1,1.15,49279
154.3,1.15,49373
154.7,1.15,49370
154.6,1.15,49352
154.9,1.15,49321
154.9,1.15,49304
154.3,1.15,49398
153.9,1.15,49162
154.2,1.15,49422
154.8,1.15,49306
154.7,1.15,49345
154.8,1.15,49369
154.0,1.15,49341
154.7,1.15,49322
154.4,1.15,49203
154.8,1.15,49335
154.3,1.15,49326
154.4,1.15,49411
154.3,1.15,49464
154.5,1.15,49287
154.8,1.15,49359
154.7,1.15,49331
154.5,1.15,49356
154.8,1.15,49306
155.0,1.15,49351
154.5,1.15,49475
154.3,1.15,49400
155.0,1.15,49346
154.9,1.15,49372
154.4,1.15,49312
154.7,1.15,49393
154.3,1.15,49296
154.2,1.15,49278
154.7,1.15,49427
